Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Indent Receive Qty ,Amt ,Indent Dispatch Qty ,Amt ,InternalIndent Receive Qty ,Amt ,InternalIndent Dispatch Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Adjustment Qty ,Amt ,Closing Date ,Closing Qty ,Amt ,Latest Physical Qty ,Amt ,PhysicalGain/Loss Qty ,Amt ,Ideal Closing Qty ,Amt
outlet1,Kitchen Non veg,1925,M@,Combo,COMBO,-,01-02-2025,0,1 P Name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2259,Mac & Cheese Base - Green,MTS Packaging,MTS Packaging (Direct Packaging),-,01-02-2025,0,each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2236,Mac & Cheese Label- Kale & Cauli,MTS Packaging,MTS Packaging (Direct Packaging),-,01-02-2025,0,each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2244,Mac & Cheese Lid - Green,MTS Packaging,MTS Packaging (Direct Packaging),-,01-02-2025,0,each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2251,Macaroni,Carbs,Salads & Sushi (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,14,MACARONI ROH,Raw materials,Raw Materials sc,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-36,0
outlet1,Kitchen Non veg,2005,Macaroon Pack of 5 @300,Macaroons,.7.Patisserie & Confectionery,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2001,Macaroon-Blueberry,Macaroons,.7.Patisserie & Confectionery,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2002,Macaroon-Chocolate,Macaroons,.7.Patisserie & Confectionery,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2003,Macaroon-Mango,Macaroons,.7.Patisserie & Confectionery,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2004,Macaroon-Strawberry,Macaroons,.7.Patisserie & Confectionery,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2000,Macaroon-Vanilla,Macaroons,.7.Patisserie & Confectionery,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,184,Manager Checklist,Print & Stationary,Print & Stationary,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2365,Mango AP R-R,Juice C BK,Juices SC BK,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2357,Mango Juice AP P-R,Juice C BK,Juices SC BK,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2138,mango(S),Fresh Fruits(S),Fruits(S),-,01-02-2025,0,KG(S),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,Manufacturing date item,SA_Raw,SA_Super 1,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,170,Maple Syrup,Raw materials,Raw Materials sc,-,01-02-2025,0,BOT 710 ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2252,Mayo Mustard,Sauces and Dressings,Sauces (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,190,Measuring Cup Set,Equipment & Utensil,Equipment & Utensil,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,196,Measuring Jag Pc 3 ltr,Equipment & Utensil,Equipment & Utensil,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,173,Measuring Jar 02 Ltr PC,Equipment & Utensil,Equipment & Utensil,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,27,Milk,Raw materials,Raw Materials sc,-,01-02-2025,0,Litre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-72,0
outlet1,Kitchen Non veg,1964,MILK [PM],POSIST DEMO SUB CATEGORY,POSIST MAIN,-,01-02-2025,0,LITRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,167,Milk chocolate Spread,Raw materials,Raw Materials sc,-,01-02-2025,0,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,Milk1,SA_Raw,SA_Super 1,-,01-02-2025,0,SA_Liter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,195,Mineral Water,LOCAL FOOD,Raw materials,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2235,Mint,Fresh Fruit & Veg,Fruit & Veg (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,NaN,0,0,0,0,9.2,NaN,17.2,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-26.4,0
outlet1,Kitchen Non veg,171,Mix Fruit,LOCAL FOOD,Raw materials,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,1920,Mixed Fruit Cocktail,1Molecular Cocktail1,COCKTAILS1,-,01-02-2025,0,Litre,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NaN,0,0,0,0,4,NaN,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-4,0
outlet1,Kitchen Non veg,1926,Momo,Retail C,Retail SC,-,01-02-2025,0,1 P Name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,188,Mop,House keeping itam,House keeping itam,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,183,Mop Clip,House keeping itam,House keeping itam,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,194,Mop Handle,House keeping itam,House keeping itam,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,1965,MOZZARELLA CHEESE [PM],POSIST DEMO SUB CATEGORY,POSIST MAIN,-,01-02-2025,0,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,18,MUSHROOM,Raw materials,Raw Materials sc,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-48,0
outlet1,Kitchen Non veg,7,MUSHROOM GALOUTI (Proc),Processed Items,Raw Materials sc,-,01-02-2025,0,1 P Name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-48,0
outlet1,Kitchen Non veg,2228,Mustard Cress,Fresh Fruit & Veg,Fruit & Veg (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,13,MUTTON,Raw materials,Raw Materials sc,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-48,0
outlet1,Kitchen Non veg,2181,name,Saini Raw_Materials,Saini Restro Store_items,-,01-02-2025,0,GRAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,42,Native Processed 1 (BK),Native C,Native SC,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,45,Native Processed 2 (BK),Native C,Native SC,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,48,Native Raw1 (Child) (Bk),Native C,Native SC,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,49,Native Raw1 (Child) (Outlet),Native C,Native SC,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,47,Native Raw2 (Child) (BK),Native C,Native SC,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,50,Native Raw2 (Child) (Outlet),Native C,Native SC,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,46,Native Raw3 (Child) (BK),Native C,Native SC,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,44,Native Semi 1 (Child) (BK),Native C,Native SC,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,52,Native Semi 2 (Child) (BK),Native C,Native SC,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,New item Test,Saini Raw_Materials,Saini Restro Store_items,-,01-02-2025,0,GS-1 KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,NEW ITEMM,Milkshakes C OT,Shakes SC OT,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,NEW ITEMM2,Milkshakes C OT,Shakes SC OT,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,NEW ITEMM3,Milkshakes C OT,Shakes SC OT,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,NEW ITEMM4,Milkshakes C OT,Shakes SC OT,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,NEW ITEMM5,Milkshakes C OT,Shakes SC OT,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2160,new retial gas,Coffee Special,Breakfast,-,01-02-2025,0,GS-5KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2159,new retial gas 2,Tea Special,Breakfast,-,01-02-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2161,new retial gas 3,Tea Special,Breakfast,-,01-02-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2163,new retial gas 4,Tea Special,Breakfast,-,01-02-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,newcastsd,NewScat,Test Super Cat,-,01-02-2025,0,Piece updateed sync,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,1816,newitemtemp,Raw materials,Raw Materials sc,-,01-02-2025,0,1 P Name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,NewScatitem,NewScat,Test Super Cat,-,01-02-2025,0,Piece updateed sync,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,newtestvendoritem,Appetizers,Food,-,01-02-2025,0,Piece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,NIBP14,Appetizers,Food,-,01-02-2025,0,LITRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NaN,2,NaN,2,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,0,0,-4,0
outlet1,Kitchen Non veg,168,No Bill Postcard,Print & Stationary,Print & Stationary,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2131,Non Stockable item base processed,Processed Items,Raw Materials sc,-,01-02-2025,0,GS-1 KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2126,Non Stockable Item raw,Processed Items,Raw Materials sc,-,01-02-2025,0,GS-1 KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,Normal expiry item,SA_Raw,SA_Super 1,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,169,Note Books,Print & Stationary,Print & Stationary,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,187,Nuttella,Raw materials,Raw Materials sc,-,01-02-2025,0,BOT 350 GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,189,Nuttella 750 Gms,Raw materials,Raw Materials sc,-,01-02-2025,0,BOT 750 GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,180,Office Dust Bin,House keeping itam,House keeping itam,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,166,Oil,Raw materials,Raw Materials sc,-,01-02-2025,0,ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,165,Oil Store N Pour,Equipment & Utensil,Equipment & Utensil,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2243,Olive Oil,Sauces and Dressings,Sauces (Food),-,01-02-2025,0,ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,24,Onion,Raw materials,Raw Materials sc,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-60,0
outlet1,Kitchen Non veg,193,Open Close Sign,Print & Stationary,Print & Stationary,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,182,Opening Checklist,Print & Stationary,Print & Stationary,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,OR,Raw materials,Raw Materials sc,-,01-02-2025,0,KG(S),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,1895,OR1,Raw materials,Raw Materials sc,-,01-02-2025,0,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,164,Orange,LOCAL FOOD,Raw materials,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,1966,ORANGE JUICE [PM],POSIST DEMO SUB CATEGORY,POSIST MAIN,-,01-02-2025,0,LITRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,Orange Juice(Minute Maid),Retailsssss,Retail,-,01-02-2025,0,SA_Piece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2012,Oreo Donut,Donuts,.7.Patisserie & Confectionery,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,179,Oreos,LOCAL FOOD,Raw materials,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,163,OtterBox - Brown,Paper packaging,Paper packaging,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,37,outlet raw material,Raw materials,Raw Materials sc,-,01-02-2025,0,GRAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-48,0
outlet1,Kitchen Non veg,2375,Paani,Sweets C,Sweets SC,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2242,PAM Gluten Free Granola,Dry Store dry store dry store dry store dry store dry store,Dry Products (Food) Dry Products (Food) Dry Products (Food) Dry Products (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,177,Pan Cake Machine,Equipment & Utensil,Equipment & Utensil,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,161,Pancake Inner Box,Paper packaging,Paper packaging,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,186,Pancake Outer Box,Paper packaging,Paper packaging,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,1841,Paneer,Retail,Retailss,-,01-02-2025,0,1 P Name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-48,0
outlet1,Kitchen Non veg,176,Paper Cup 350ml,Paper packaging,Paper packaging,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
